"","Analysis","ID1","Year","System","Age","RT","AreaAll","d29N","d15N","AAID","adj"
"41",46832,"68_K_2","1968","Kvichak","2",1275.7,10.6,23.101,23.101,"ALA",23.3732568181803
"42",46832,"68_K_2","1968","Kvichak","2",1398.6,7.339,18.37,18.37,"VAL",20.1838355113616
"43",46832,"68_K_2","1968","Kvichak","2",1527.6,5.934,15.157,15.157,"NOR",15.1649144886345
"44",46832,"68_K_2","1968","Kvichak","2",2070.4,10.906,22.666,22.666,"GLU",23.0095644886356
"45",46832,"68_K_2","1968","Kvichak","2",2178.4,3.263,1.439,1.439,"PHE",1.71853096590854
"51",46834,"67_E_2","1967","Egegik","2",1272.8,4.893,21.861,21.861,"ALA",22.2991340909077
"52",46834,"67_E_2","1967","Egegik","2",1395.9,4.112,13.166,13.166,"VAL",15.1918588068165
"53",46834,"67_E_2","1967","Egegik","2",1525.9,3.758,16.233,16.233,"NOR",16.4643911931801
"54",46834,"67_E_2","1967","Egegik","2",2069.3,9.121,22.395,22.395,"GLU",22.8813411931808
"55",46834,"67_E_2","1967","Egegik","2",2178.8,2.994,2.528,2.528,"PHE",2.95603607954501
"56",46835,"67_E_2","1967","Egegik","2",1274.1,4.482,21.43,21.43,"ALA",21.9510727272716
"57",46835,"67_E_2","1967","Egegik","2",1397.4,3.857,13.129,13.129,"VAL",15.2608704545439
"58",46835,"67_E_2","1967","Egegik","2",1527.2,3.357,16.615,16.615,"NOR",16.9581295454525
"59",46835,"67_E_2","1967","Egegik","2",2070.1,8.308,22.604,22.604,"GLU",23.1617295454539
"60",46835,"67_E_2","1967","Egegik","2",2180.3,2.655,1.008,1.008,"PHE",1.51028863636302
"61",46836,"67_E_2","1967","Egegik","2",1275.1,4.258,21.288,21.288,"ALA",21.892011363635
"62",46836,"67_E_2","1967","Egegik","2",1398.4,5.351,15.261,15.261,"VAL",17.4988821022704
"63",46836,"67_E_2","1967","Egegik","2",1528.2,3.211,16.666,16.666,"NOR",17.1208678977258
"64",46836,"67_E_2","1967","Egegik","2",2071.4,8.278,22.476,22.476,"GLU",23.1051178977265
"65",46836,"67_E_2","1967","Egegik","2",2181.3,2.57,0.764,0.764,"PHE",1.34054119318149
"66",46837,"67_E_3","1967","Egegik","3",1277.8,5.462,21.768,21.768,"ALA",22.4549499999989
"67",46837,"67_E_3","1967","Egegik","3",1401.1,6.017,10.846,10.846,"VAL",13.1898937499979
"68",46837,"67_E_3","1967","Egegik","3",1529.9,3.376,17.228,17.228,"NOR",17.7946062499981
"69",46837,"67_E_3","1967","Egegik","3",2081.4,13.009,22.731,22.731,"GLU",23.4315062499991
"70",46837,"67_E_3","1967","Egegik","3",2184.7,3.044,3.612,3.612,"PHE",4.2627937499995
"71",46838,"67_E_3","1967","Egegik","3",1281,5.172,21.976,21.976,"ALA",22.7458886363624
"72",46838,"67_E_3","1967","Egegik","3",1404.3,5.633,11.201,11.201,"VAL",13.6509053977253
"73",46838,"67_E_3","1967","Egegik","3",1533.2,3.258,17.561,17.561,"NOR",18.2393446022714
"74",46838,"67_E_3","1967","Egegik","3",2085,12.327,23.481,23.481,"GLU",24.2528946022717
"75",46838,"67_E_3","1967","Egegik","3",2188,2.854,3.413,3.413,"PHE",4.13804630681796
"76",46839,"67_E_3","1967","Egegik","3",1281.4,4.99,21.114,21.114,"ALA",21.9668272727263
"77",46839,"67_E_3","1967","Egegik","3",1404.7,4.789,11.872,11.872,"VAL",14.4279170454527
"78",46839,"67_E_3","1967","Egegik","3",1533.9,3.189,17.196,17.196,"NOR",17.9860829545438
"79",46839,"67_E_3","1967","Egegik","3",2086.7,11.511,22.15,22.15,"GLU",22.9932829545448
"80",46839,"67_E_3","1967","Egegik","3",2189.3,2.782,2.502,2.502,"PHE",3.30129886363597
"86",46841,"65_W_2","1965","Wood","2",1313.6,9.624,21.327,21.327,"ALA",22.3457045454536
"87",46841,"65_W_2","1965","Wood","2",1436.5,10.881,14.099,14.099,"VAL",16.8669403409076
"88",46841,"65_W_2","1965","Wood","2",1562.5,2.403,17.588,17.588,"NOR",18.6015596590894
"89",46841,"65_W_2","1965","Wood","2",2127.8,15.001,22.99,22.99,"GLU",23.97605965909
"90",46841,"65_W_2","1965","Wood","2",2221.5,2.982,5.188,5.188,"PHE",6.13580397727245
"91",46842,"65_W_2","1965","Wood","2",1369.6,9.945,20.439,20.439,"ALA",21.5406431818171
"92",46842,"65_W_2","1965","Wood","2",1492.1,11.825,14.052,14.052,"VAL",16.925951988635
"93",46842,"65_W_2","1965","Wood","2",1562.1,7.132,15.527,15.527,"NOR",16.6522980113618
"94",46842,"65_W_2","1965","Wood","2",2193.5,15.117,22.394,22.394,"GLU",23.451448011363
"95",46842,"65_W_2","1965","Wood","2",2279.4,2.801,3.163,3.163,"PHE",4.18505653409046
"96",46843,"65_W_2","1965","Wood","2",1447.1,10.915,20.277,20.277,"ALA",21.461581818181
"97",46843,"65_W_2","1965","Wood","2",1569,11.101,14.422,14.422,"VAL",17.4019636363624
"98",46843,"65_W_2","1965","Wood","2",1696,6.134,15.222,15.222,"NOR",16.4590363636351
"99",46843,"65_W_2","1965","Wood","2",2272.2,16.505,22.251,22.251,"GLU",23.3798363636356
"100",46843,"65_W_2","1965","Wood","2",2352.1,2.795,1.424,1.424,"PHE",2.52030909090892
